4,EHand::RIGHT,345.643116,-3.096282,102.065063
4,EHand::RIGHT,345.645515,-3.085892,102.067291
4,EHand::RIGHT,345.644806,-3.073415,102.071426
4,EHand::RIGHT,345.644283,-3.06104,102.07592
4,EHand::RIGHT,345.644455,-3.05068,102.080116
4,EHand::RIGHT,345.645203,-3.035397,102.087303
4,EHand::RIGHT,345.646103,-3.019994,102.096451
4,EHand::RIGHT,345.646255,-3.002867,102.10881
4,EHand::RIGHT,345.64436,-2.983476,102.124168
4,EHand::RIGHT,345.641758,-2.964973,102.138115
4,EHand::RIGHT,345.640148,-2.949658,102.147377
4,EHand::RIGHT,345.640884,-2.930403,102.154961
4,EHand::RIGHT,345.641403,-2.913369,102.159622
4,EHand::RIGHT,345.642178,-2.885156,102.164932
4,EHand::RIGHT,345.645008,-2.859547,102.169014
4,EHand::RIGHT,345.646362,-2.843162,102.168503
4,EHand::RIGHT,345.6497,-2.828465,102.163086
4,EHand::RIGHT,345.652496,-2.814056,102.156845
4,EHand::RIGHT,345.654137,-2.800408,102.15094
4,EHand::RIGHT,345.656635,-2.784953,102.144196
4,EHand::RIGHT,345.65979,-2.766547,102.135063
4,EHand::RIGHT,345.660992,-2.748143,102.127197
4,EHand::RIGHT,345.659748,-2.723598,102.118645
4,EHand::RIGHT,345.659912,-2.709308,102.113937
4,EHand::RIGHT,345.661098,-2.700552,102.111176
4,EHand::RIGHT,345.663548,-2.684928,102.105865
4,EHand::RIGHT,345.666878,-2.673212,102.102066
4,EHand::RIGHT,345.667683,-2.664201,102.100769
4,EHand::RIGHT,345.670803,-2.628028,102.095985
4,EHand::RIGHT,345.668621,-2.619489,102.096573
4,EHand::RIGHT,345.674587,-2.611982,102.09317
4,EHand::RIGHT,345.680164,-2.610087,102.089119
4,EHand::RIGHT,345.674347,-2.607108,102.094284
4,EHand::RIGHT,345.659695,-2.608063,102.107933
4,EHand::RIGHT,345.662064,-2.608331,102.105751
4,EHand::RIGHT,345.672081,-2.592216,102.103027
4,EHand::RIGHT,345.677635,-2.572501,102.103706
4,EHand::RIGHT,345.682083,-2.556571,102.110909
4,EHand::RIGHT,345.677792,-2.551144,102.123322
4,EHand::RIGHT,345.688389,-2.553026,102.1166
4,EHand::RIGHT,345.693165,-2.547862,102.11377
4,EHand::RIGHT,345.701832,-2.538044,102.111351
4,EHand::RIGHT,345.71011,-2.519993,102.111908
4,EHand::RIGHT,345.714993,-2.507177,102.111282
4,EHand::RIGHT,345.721493,-2.496941,102.10836
4,EHand::RIGHT,345.727619,-2.486515,102.10218
4,EHand::RIGHT,345.731758,-2.481619,102.094116
4,EHand::RIGHT,345.736614,-2.480328,102.077362
4,EHand::RIGHT,345.734734,-2.479812,102.06797
4,EHand::RIGHT,345.732914,-2.481626,102.05748
4,EHand::RIGHT,345.737946,-2.489862,102.03936
4,EHand::RIGHT,345.741795,-2.504482,102.017578
4,EHand::RIGHT,345.744747,-2.529883,101.982162
4,EHand::RIGHT,345.737156,-2.536122,101.974915
4,EHand::RIGHT,345.700623,-2.531095,101.999542
4,EHand::RIGHT,345.672146,-2.50832,102.025642
4,EHand::RIGHT,345.660984,-2.480475,102.037857
4,EHand::RIGHT,345.668976,-2.464136,102.024567
4,EHand::RIGHT,345.693928,-2.489566,101.989471
4,EHand::RIGHT,345.71384,-2.529272,101.956352
4,EHand::RIGHT,345.722916,-2.574299,101.921967
4,EHand::RIGHT,345.735085,-2.574944,101.891068
4,EHand::RIGHT,345.722244,-2.506521,101.916313
4,EHand::RIGHT,345.717197,-2.468752,101.940964
4,EHand::RIGHT,345.716564,-2.455412,101.949394
4,EHand::RIGHT,345.716866,-2.432332,101.952484
4,EHand::RIGHT,345.721813,-2.411733,101.947975
4,EHand::RIGHT,345.728203,-2.394441,101.945137
4,EHand::RIGHT,345.726608,-2.386101,101.951157
4,EHand::RIGHT,345.727341,-2.379638,101.963959
4,EHand::RIGHT,345.733219,-2.372425,101.972412
4,EHand::RIGHT,345.735847,-2.366005,101.97847
4,EHand::RIGHT,345.738972,-2.35723,101.980721
4,EHand::RIGHT,345.748074,-2.345689,101.974663
4,EHand::RIGHT,345.759888,-2.331423,101.963829
4,EHand::RIGHT,345.77425,-2.319748,101.944183
4,EHand::RIGHT,345.794167,-2.298393,101.915001
4,EHand::RIGHT,345.806454,-2.268054,101.89196
4,EHand::RIGHT,345.808678,-2.245043,101.883102
4,EHand::RIGHT,345.810684,-2.215356,101.873741
4,EHand::RIGHT,345.807968,-2.192786,101.861107
4,EHand::RIGHT,345.810963,-2.181086,101.847145
4,EHand::RIGHT,345.816082,-2.172496,101.829956
4,EHand::RIGHT,345.817013,-2.170549,101.824043
4,EHand::RIGHT,345.817169,-2.160336,101.809242
4,EHand::RIGHT,345.819176,-2.150327,101.793495
4,EHand::RIGHT,345.82341,-2.14079,101.776505
4,EHand::RIGHT,345.829754,-2.133185,101.760445
4,EHand::RIGHT,345.836819,-2.124201,101.737938
4,EHand::RIGHT,345.837898,-2.119298,101.72702
4,EHand::RIGHT,345.842258,-2.1051,101.704201
4,EHand::RIGHT,345.845623,-2.0938,101.691498
4,EHand::RIGHT,345.846031,-2.081435,101.678833
4,EHand::RIGHT,345.845306,-2.072758,101.666901
4,EHand::RIGHT,345.844616,-2.065293,101.65197
4,EHand::RIGHT,345.844006,-2.059916,101.642128
4,EHand::RIGHT,345.840504,-2.050505,101.633324
4,EHand::RIGHT,345.832401,-2.038386,101.629868
4,EHand::RIGHT,345.825596,-2.021191,101.62513
4,EHand::RIGHT,345.823692,-2.015098,101.618179
4,EHand::RIGHT,345.828556,-2.015351,101.596924
4,EHand::RIGHT,345.83437,-2.021681,101.579834
4,EHand::RIGHT,345.838261,-2.018668,101.572815
4,EHand::RIGHT,345.846348,-1.997883,101.561714
4,EHand::RIGHT,345.853119,-1.978858,101.551674
4,EHand::RIGHT,345.852642,-1.973531,101.546753
4,EHand::RIGHT,345.848289,-1.972071,101.540207
4,EHand::RIGHT,345.839893,-1.975363,101.531197
4,EHand::RIGHT,345.839439,-1.979714,101.519623
4,EHand::RIGHT,345.842453,-1.981212,101.509964
4,EHand::RIGHT,345.841839,-1.980046,101.502739
4,EHand::RIGHT,345.840637,-1.974,101.491035
4,EHand::RIGHT,345.840019,-1.964026,101.474968
4,EHand::RIGHT,345.835869,-1.958125,101.465263
4,EHand::RIGHT,345.831009,-1.953907,101.45639
4,EHand::RIGHT,345.827812,-1.952015,101.447021
4,EHand::RIGHT,345.829872,-1.95147,101.438293
4,EHand::RIGHT,345.833221,-1.950763,101.429688
4,EHand::RIGHT,345.835941,-1.950281,101.41687
4,EHand::RIGHT,345.836498,-1.949925,101.406166
4,EHand::RIGHT,345.839882,-1.946839,101.390221
4,EHand::RIGHT,345.846359,-1.942959,101.372543
4,EHand::RIGHT,345.856075,-1.939851,101.354469
4,EHand::RIGHT,345.863445,-1.939541,101.340553
4,EHand::RIGHT,345.870178,-1.940596,101.325439
4,EHand::RIGHT,345.882687,-1.942667,101.306343
4,EHand::RIGHT,345.89518,-1.943927,101.291466
4,EHand::RIGHT,345.910702,-1.943365,101.272842
4,EHand::RIGHT,345.923836,-1.940711,101.26165
4,EHand::RIGHT,345.941608,-1.934739,101.248398
4,EHand::RIGHT,345.957024,-1.928762,101.23761
4,EHand::RIGHT,345.973526,-1.923564,101.228859
4,EHand::RIGHT,345.989208,-1.92016,101.220894
4,EHand::RIGHT,346.001965,-1.919288,101.209488
4,EHand::RIGHT,346.011341,-1.920241,101.199295
4,EHand::RIGHT,346.021187,-1.917598,101.187752
4,EHand::RIGHT,346.028198,-1.912122,101.178909
4,EHand::RIGHT,346.039047,-1.903492,101.165092
4,EHand::RIGHT,346.053879,-1.891021,101.144836
4,EHand::RIGHT,346.060623,-1.885113,101.135078
4,EHand::RIGHT,346.069805,-1.875441,101.119492
4,EHand::RIGHT,346.073658,-1.869067,101.106117
4,EHand::RIGHT,346.072556,-1.864009,101.08503
4,EHand::RIGHT,346.071815,-1.862671,101.067375
4,EHand::RIGHT,346.06778,-1.862706,101.053329
4,EHand::RIGHT,346.059341,-1.860961,101.043953
4,EHand::RIGHT,346.057289,-1.852405,101.036285
4,EHand::RIGHT,346.05851,-1.837045,101.025841
4,EHand::RIGHT,346.058392,-1.819805,101.014076
4,EHand::RIGHT,346.061947,-1.805323,101.002434
4,EHand::RIGHT,346.070335,-1.785761,100.985504
4,EHand::RIGHT,346.080666,-1.760842,100.962379
4,EHand::RIGHT,346.089821,-1.740904,100.948647
4,EHand::RIGHT,346.094509,-1.725769,100.944534
4,EHand::RIGHT,346.10371,-1.687587,100.931702
4,EHand::RIGHT,346.115665,-1.654563,100.921928
4,EHand::RIGHT,346.125683,-1.627507,100.914383
4,EHand::RIGHT,346.141262,-1.593083,100.90448
4,EHand::RIGHT,346.157276,-1.563901,100.897026
4,EHand::RIGHT,346.17038,-1.53214,100.89241
4,EHand::RIGHT,346.18478,-1.50856,100.888107
4,EHand::RIGHT,346.208294,-1.463527,100.884415
4,EHand::RIGHT,346.217419,-1.430787,100.888824
4,EHand::RIGHT,346.224632,-1.40001,100.895187
4,EHand::RIGHT,346.231739,-1.355108,100.908127
4,EHand::RIGHT,346.233158,-1.338264,100.914261
4,EHand::RIGHT,346.23703,-1.300332,100.927689
4,EHand::RIGHT,346.240532,-1.270316,100.937553
4,EHand::RIGHT,346.241806,-1.248588,100.943016
4,EHand::RIGHT,346.243065,-1.229717,100.946533
4,EHand::RIGHT,346.246426,-1.198489,100.951561
4,EHand::RIGHT,346.254105,-1.169673,100.953224
4,EHand::RIGHT,346.262573,-1.139745,100.953064
4,EHand::RIGHT,346.268826,-1.113709,100.952705
4,EHand::RIGHT,346.272842,-1.083142,100.953735
4,EHand::RIGHT,346.273899,-1.063734,100.953575
4,EHand::RIGHT,346.274929,-1.049857,100.950478
4,EHand::RIGHT,346.278675,-1.031497,100.942589
4,EHand::RIGHT,346.282986,-1.015536,100.93409
4,EHand::RIGHT,346.285374,-1.000881,100.927269
4,EHand::RIGHT,346.286671,-0.975927,100.917221
4,EHand::RIGHT,346.287216,-0.950538,100.906387
4,EHand::RIGHT,346.290333,-0.93317,100.895294
4,EHand::RIGHT,346.297165,-0.919923,100.881645
4,EHand::RIGHT,346.305019,-0.90743,100.864326
4,EHand::RIGHT,346.31189,-0.897359,100.851227
4,EHand::RIGHT,346.318069,-0.888286,100.842621
4,EHand::RIGHT,346.326088,-0.871016,100.83213
4,EHand::RIGHT,346.337017,-0.849173,100.823738
4,EHand::RIGHT,346.35276,-0.828065,100.817917
4,EHand::RIGHT,346.365078,-0.815584,100.817146
4,EHand::RIGHT,346.383179,-0.802132,100.820412
4,EHand::RIGHT,346.402584,-0.788021,100.836266
4,EHand::RIGHT,346.413792,-0.772297,100.860687
4,EHand::RIGHT,346.434025,-0.733455,100.920639
4,EHand::RIGHT,346.448982,-0.69505,100.984344
4,EHand::RIGHT,346.461235,-0.654415,101.064369
4,EHand::RIGHT,346.474083,-0.61768,101.154709
4,EHand::RIGHT,346.485062,-0.585306,101.255669
4,EHand::RIGHT,346.494122,-0.562146,101.400467
4,EHand::RIGHT,346.490566,-0.553319,101.570366
4,EHand::RIGHT,346.475372,-0.551082,101.799072
4,EHand::RIGHT,346.472782,-0.552353,101.949295
4,EHand::RIGHT,346.488667,-0.549899,102.036797
4,EHand::RIGHT,346.503345,-0.5405,102.078697
4,EHand::RIGHT,346.528404,-0.515349,102.0802
4,EHand::RIGHT,346.551205,-0.50192,102.015518
4,EHand::RIGHT,346.56757,-0.487935,102.014908
4,EHand::RIGHT,346.591705,-0.442554,102.126099
4,EHand::RIGHT,346.615311,-0.401712,102.216446
4,EHand::RIGHT,346.640438,-0.38713,102.263626
4,EHand::RIGHT,346.651043,-0.388163,102.28022
4,EHand::RIGHT,346.670292,-0.382544,102.327286
4,EHand::RIGHT,346.697418,-0.372054,102.40033
4,EHand::RIGHT,346.732788,-0.359957,102.503273
4,EHand::RIGHT,346.761616,-0.356596,102.582848
4,EHand::RIGHT,346.790199,-0.362322,102.660248
4,EHand::RIGHT,346.818047,-0.374215,102.730835
4,EHand::RIGHT,346.850319,-0.390756,102.820412
4,EHand::RIGHT,346.898117,-0.413222,102.929436
4,EHand::RIGHT,346.959984,-0.444247,103.049995
4,EHand::RIGHT,346.993958,-0.460104,103.125801
4,EHand::RIGHT,347.007721,-0.469389,103.186798
4,EHand::RIGHT,347.039963,-0.484358,103.290352
4,EHand::RIGHT,347.071392,-0.504901,103.408714
4,EHand::RIGHT,347.088932,-0.531343,103.514122
4,EHand::RIGHT,347.108509,-0.560923,103.627441
4,EHand::RIGHT,347.125931,-0.593538,103.772202
4,EHand::RIGHT,347.14061,-0.630156,103.995682
4,EHand::RIGHT,347.148396,-0.644913,104.133865
4,EHand::RIGHT,347.158199,-0.675053,104.379021
4,EHand::RIGHT,347.164898,-0.704716,104.563782
4,EHand::RIGHT,347.172684,-0.728067,104.722847
4,EHand::RIGHT,347.181274,-0.745534,104.92067
4,EHand::RIGHT,347.196621,-0.74116,105.004036
4,EHand::RIGHT,347.218575,-0.735981,105.232346
4,EHand::RIGHT,347.230209,-0.727328,105.445564
4,EHand::RIGHT,347.242184,-0.713623,105.6409
4,EHand::RIGHT,347.253208,-0.698529,105.919731
4,EHand::RIGHT,347.264107,-0.683618,106.193565
4,EHand::RIGHT,347.282478,-0.671852,106.393646
4,EHand::RIGHT,347.300278,-0.665332,106.449211
4,EHand::RIGHT,347.320374,-0.647605,106.681946
4,EHand::RIGHT,347.334091,-0.613244,107.012222
4,EHand::RIGHT,347.342571,-0.579482,107.287231
4,EHand::RIGHT,347.349926,-0.524712,107.738045
4,EHand::RIGHT,347.361134,-0.461209,108.164932
4,EHand::RIGHT,347.368668,-0.407099,108.483673
4,EHand::RIGHT,347.374794,-0.329941,108.888962
4,EHand::RIGHT,347.371452,-0.237377,109.381935
4,EHand::RIGHT,347.368584,-0.149118,109.824112
4,EHand::RIGHT,347.38176,-0.101985,110.093842
4,EHand::RIGHT,347.394772,-0.052332,110.433243
4,EHand::RIGHT,347.381535,0.019284,110.893951
4,EHand::RIGHT,347.356098,0.104187,111.286041
4,EHand::RIGHT,347.337173,0.201467,111.688217
4,EHand::RIGHT,347.322201,0.285901,112.094475
4,EHand::RIGHT,347.322662,0.351541,112.490974
4,EHand::RIGHT,347.334927,0.42013,112.882492
4,EHand::RIGHT,347.327049,0.521406,113.314865
4,EHand::RIGHT,347.31068,0.626521,113.75103
4,EHand::RIGHT,347.309349,0.726605,114.193596
4,EHand::RIGHT,347.318878,0.813135,114.645454
4,EHand::RIGHT,347.307552,0.898575,115.109001
4,EHand::RIGHT,347.269958,1.012338,115.617287
4,EHand::RIGHT,347.223549,1.150886,116.160866
4,EHand::RIGHT,347.207367,1.270686,116.676666
4,EHand::RIGHT,347.210632,1.369301,117.183098
4,EHand::RIGHT,347.213577,1.468652,117.724838
4,EHand::RIGHT,347.207458,1.578399,118.30484
4,EHand::RIGHT,347.187981,1.690933,118.905724
4,EHand::RIGHT,347.218727,1.781052,119.507942
4,EHand::RIGHT,347.243576,1.853261,120.147202
4,EHand::RIGHT,347.241051,1.927827,120.781662
4,EHand::RIGHT,347.243187,2.002685,121.452263
4,EHand::RIGHT,347.245953,2.083827,122.146271
4,EHand::RIGHT,347.239937,2.160658,122.855583
4,EHand::RIGHT,347.235317,2.237162,123.566566
4,EHand::RIGHT,347.23777,2.305965,124.269783
4,EHand::RIGHT,347.267277,2.343498,124.985992
4,EHand::RIGHT,347.311802,2.39335,125.695892
4,EHand::RIGHT,347.358505,2.447312,126.444878
4,EHand::RIGHT,347.395279,2.490175,127.192497
4,EHand::RIGHT,347.420361,2.504798,128.015778
4,EHand::RIGHT,347.455765,2.602611,129.502686
4,EHand::RIGHT,347.491539,2.644533,130.247986
4,EHand::RIGHT,347.514465,2.676798,130.993561
4,EHand::RIGHT,347.514423,2.690556,131.748062
4,EHand::RIGHT,347.500652,2.699293,132.504639
4,EHand::RIGHT,347.494358,2.713815,133.246536
4,EHand::RIGHT,347.502724,2.758199,133.975784
4,EHand::RIGHT,347.493916,2.793635,134.702179
4,EHand::RIGHT,347.460453,2.80529,135.431549
4,EHand::RIGHT,347.400215,2.798181,136.160278
4,EHand::RIGHT,347.32962,2.799333,136.882523
4,EHand::RIGHT,347.245293,2.823371,137.602921
4,EHand::RIGHT,347.166615,2.844904,138.294724
4,EHand::RIGHT,347.102821,2.882067,138.960434
4,EHand::RIGHT,347.045101,2.933878,139.622559
4,EHand::RIGHT,346.971149,2.98781,140.28891
4,EHand::RIGHT,346.869717,3.027609,140.961319
4,EHand::RIGHT,346.778133,3.055977,141.633362
4,EHand::RIGHT,346.709381,3.104816,142.272598
4,EHand::RIGHT,346.65834,3.145092,142.894913
4,EHand::RIGHT,346.609478,3.171604,143.495392
4,EHand::RIGHT,346.554276,3.206587,144.077087
4,EHand::RIGHT,346.507557,3.231771,144.661026
4,EHand::RIGHT,346.466129,3.27114,145.243332
4,EHand::RIGHT,346.452446,3.339366,145.806381
4,EHand::RIGHT,346.453064,3.430007,146.34938
4,EHand::RIGHT,346.44162,3.526847,146.877258
4,EHand::RIGHT,346.407158,3.585324,147.401779
4,EHand::RIGHT,346.347134,3.605571,147.902405
4,EHand::RIGHT,346.265774,3.634693,148.383316
4,EHand::RIGHT,346.153595,3.665462,148.818756
4,EHand::RIGHT,346.035069,3.680609,149.215012
4,EHand::RIGHT,345.969604,3.645901,149.612457
4,EHand::RIGHT,345.924988,3.586153,150.043045
4,EHand::RIGHT,345.853439,3.478981,150.456512
4,EHand::RIGHT,345.759937,3.330804,150.872787
4,EHand::RIGHT,345.652679,3.150967,151.271942
4,EHand::RIGHT,345.553982,2.990356,151.671661
4,EHand::RIGHT,345.473297,2.87411,152.086716
4,EHand::RIGHT,345.408485,2.801544,152.481979
4,EHand::RIGHT,345.342018,2.734899,152.879791
4,EHand::RIGHT,345.248482,2.683928,153.252182
4,EHand::RIGHT,345.123055,2.628134,153.59491
4,EHand::RIGHT,344.997665,2.555088,153.929565
4,EHand::RIGHT,344.846268,2.479838,154.233093
4,EHand::RIGHT,344.682442,2.3942,154.52562
4,EHand::RIGHT,344.503143,2.260163,154.723801
4,EHand::RIGHT,344.382217,2.144824,154.896637
4,EHand::RIGHT,344.265957,2.089063,155.045944
4,EHand::RIGHT,344.137718,2.076688,155.207397
4,EHand::RIGHT,344.032265,2.076673,155.383163
4,EHand::RIGHT,343.895882,2.095737,155.585342
4,EHand::RIGHT,343.761639,2.133948,155.795395
4,EHand::RIGHT,343.644459,2.149028,155.997482
4,EHand::RIGHT,343.522243,2.1235,156.211548
4,EHand::RIGHT,343.401276,2.042834,156.431732
4,EHand::RIGHT,343.278191,1.9488,156.670227
4,EHand::RIGHT,343.12846,1.849271,156.916992
4,EHand::RIGHT,342.951797,1.752518,157.154083
4,EHand::RIGHT,342.799809,1.669756,157.358276
4,EHand::RIGHT,342.676796,1.568438,157.5103
4,EHand::RIGHT,342.560925,1.48679,157.648392
4,EHand::RIGHT,342.42654,1.428605,157.766235
4,EHand::RIGHT,342.286186,1.36695,157.812714
4,EHand::RIGHT,342.197277,1.334595,157.783585
4,EHand::RIGHT,342.242393,1.295093,157.690781
4,EHand::RIGHT,342.392017,1.243381,157.57196
4,EHand::RIGHT,342.552471,1.205266,157.470245
4,EHand::RIGHT,342.742916,1.3359,157.346542
4,EHand::RIGHT,342.79129,1.386954,157.315704
4,EHand::RIGHT,342.850876,1.373727,157.257019
4,EHand::RIGHT,342.860104,1.356441,157.211075
4,EHand::RIGHT,342.866398,1.316705,157.171326
4,EHand::RIGHT,342.928841,1.199435,157.00267
4,EHand::RIGHT,342.969032,1.172355,156.949127
4,EHand::RIGHT,343.002327,1.154269,156.884857
4,EHand::RIGHT,343.021862,1.152175,156.837738
4,EHand::RIGHT,343.043358,1.16705,156.80011
4,EHand::RIGHT,343.101421,1.164784,156.703506
4,EHand::RIGHT,343.110863,1.163072,156.701447
4,EHand::RIGHT,343.115444,1.161883,156.70192
4,EHand::RIGHT,343.122257,1.170099,156.678528
4,EHand::RIGHT,343.139423,1.195704,156.609848
4,EHand::RIGHT,343.15802,1.223144,156.533707
4,EHand::RIGHT,343.15852,1.246452,156.447617
4,EHand::RIGHT,343.162773,1.266184,156.403061
4,EHand::RIGHT,343.12915,1.304775,156.427063
4,EHand::RIGHT,343.051208,1.363162,156.465393
4,EHand::RIGHT,343.010452,1.386664,156.482529
4,EHand::RIGHT,343.02763,1.338765,156.510895
4,EHand::RIGHT,343.042175,1.305734,156.537186
4,EHand::RIGHT,343.03949,1.301987,156.55127
4,EHand::RIGHT,343.01445,1.316232,156.563934
4,EHand::RIGHT,342.98399,1.329107,156.576111
4,EHand::RIGHT,342.96624,1.324919,156.581894
4,EHand::RIGHT,342.923714,1.315498,156.585693
4,EHand::RIGHT,342.856033,1.294914,156.596848
4,EHand::RIGHT,342.806061,1.278967,156.615952
4,EHand::RIGHT,342.763092,1.28704,156.641754
4,EHand::RIGHT,342.733582,1.302042,156.661301
4,EHand::RIGHT,342.687572,1.321661,156.684509
4,EHand::RIGHT,342.629303,1.339409,156.708466
4,EHand::RIGHT,342.593178,1.351159,156.731949
4,EHand::RIGHT,342.524605,1.383527,156.774765
4,EHand::RIGHT,342.509529,1.397782,156.783508
4,EHand::RIGHT,342.484802,1.415379,156.788361
4,EHand::RIGHT,342.449062,1.446997,156.781952
4,EHand::RIGHT,342.435211,1.477675,156.757034
4,EHand::RIGHT,342.438934,1.504497,156.72699
4,EHand::RIGHT,342.447365,1.529656,156.684845
4,EHand::RIGHT,342.458714,1.54095,156.645004
4,EHand::RIGHT,342.467701,1.551671,156.598587
4,EHand::RIGHT,342.480797,1.566125,156.577545
4,EHand::RIGHT,342.495358,1.579987,156.574463
4,EHand::RIGHT,342.501457,1.58867,156.572876
4,EHand::RIGHT,342.509968,1.615287,156.549301
4,EHand::RIGHT,342.505035,1.636287,156.535904
4,EHand::RIGHT,342.492424,1.651511,156.52066
4,EHand::RIGHT,342.479778,1.669942,156.494705
4,EHand::RIGHT,342.47303,1.680851,156.467331
4,EHand::RIGHT,342.480503,1.686049,156.45929
4,EHand::RIGHT,342.484112,1.700306,156.445694
4,EHand::RIGHT,342.486752,1.733736,156.423828
4,EHand::RIGHT,342.478607,1.737409,156.423157
4,EHand::RIGHT,342.462944,1.75686,156.410782
4,EHand::RIGHT,342.432987,1.782471,156.395233
4,EHand::RIGHT,342.424221,1.794607,156.39006
4,EHand::RIGHT,342.417416,1.806405,156.385071
4,EHand::RIGHT,342.408646,1.81818,156.380341
4,EHand::RIGHT,342.391502,1.841968,156.374008
4,EHand::RIGHT,342.375542,1.867098,156.360962
4,EHand::RIGHT,342.362766,1.904378,156.330292
4,EHand::RIGHT,342.359238,1.95379,156.263489
4,EHand::RIGHT,342.367737,1.987136,156.196457
4,EHand::RIGHT,342.382458,2.004825,156.13739
4,EHand::RIGHT,342.389595,2.023437,156.059906
4,EHand::RIGHT,342.384285,2.03955,155.980026
4,EHand::RIGHT,342.36911,2.056872,155.858002
4,EHand::RIGHT,342.346542,2.089983,155.679123
4,EHand::RIGHT,342.351208,2.115903,155.526733
4,EHand::RIGHT,342.360909,2.147832,155.353363
4,EHand::RIGHT,342.355202,2.166491,155.17749
4,EHand::RIGHT,342.338337,2.186115,154.908752
4,EHand::RIGHT,342.353931,2.17668,154.680801
4,EHand::RIGHT,342.389061,2.155047,154.348114
4,EHand::RIGHT,342.425442,2.137544,154.105728
4,EHand::RIGHT,342.455177,2.128101,153.853638
4,EHand::RIGHT,342.489056,2.11528,153.107727
4,EHand::RIGHT,342.520222,2.085977,152.533554
4,EHand::RIGHT,342.565399,2.056917,152.011566
4,EHand::RIGHT,342.639214,2.016046,151.489227
4,EHand::RIGHT,342.722862,1.961879,150.953369
4,EHand::RIGHT,342.766167,1.911892,150.311737
4,EHand::RIGHT,342.850342,1.871576,149.726425
4,EHand::RIGHT,342.949947,1.879521,149.082031
4,EHand::RIGHT,343.023849,1.914033,148.431778
4,EHand::RIGHT,343.140522,1.93066,147.778961
4,EHand::RIGHT,343.221706,1.942773,147.106812
4,EHand::RIGHT,343.412086,1.932561,146.407623
4,EHand::RIGHT,343.654552,1.950304,145.697647
4,EHand::RIGHT,343.934769,1.984974,144.968857
4,EHand::RIGHT,344.09581,2.01612,144.282333
4,EHand::RIGHT,344.183929,2.011749,143.60965
4,EHand::RIGHT,344.268562,1.983368,142.933395
4,EHand::RIGHT,344.340683,1.951085,142.238419
4,EHand::RIGHT,344.434914,1.923625,141.503571
4,EHand::RIGHT,344.592293,1.954974,140.787262
4,EHand::RIGHT,344.64608,2.014213,140.11795
4,EHand::RIGHT,344.502369,2.083122,139.450592
4,EHand::RIGHT,344.252407,2.034501,138.70108
4,EHand::RIGHT,344.056576,1.782732,137.929993
4,EHand::RIGHT,343.887188,1.657366,137.275391
4,EHand::RIGHT,343.701763,1.537581,136.43988
4,EHand::RIGHT,343.711155,1.424037,135.635239
4,EHand::RIGHT,343.704914,1.422708,134.795349
4,EHand::RIGHT,343.715199,1.481304,133.957153
4,EHand::RIGHT,343.850163,1.515706,133.031433
4,EHand::RIGHT,343.996059,1.520227,132.054001
4,EHand::RIGHT,344.194466,1.610604,131.029373
