0,EHand::RIGHT,1,0,0.0,3.476951,39.725338,0
0,EHand::RIGHT,1,0,0.0,3.99788,14.782966,0
0,EHand::RIGHT,1,0,0.0,4.143101,93.385605,0
0,EHand::RIGHT,1,0,0.0,4.593489,84.217926,0
0,EHand::RIGHT,1,0,0.0,4.375995,105.633476,0
0,EHand::RIGHT,1,0,0.0,7.840981,78.578568,0
0,EHand::RIGHT,1,0,0.0,4.423092,61.415367,0
0,EHand::RIGHT,1,0,0.0,3.836036,67.40818,0
0,EHand::RIGHT,1,0,0.0,9.471112,44.456043,0
0,EHand::RIGHT,1,0,0.0,5.618771,77.697548,0
0,EHand::RIGHT,1,0,0.0,6.501863,56.764774,0
0,EHand::RIGHT,1,0,0.0,4.450253,22.743675,0
0,EHand::RIGHT,1,0,0.0,3.54536,31.615908,0
0,EHand::RIGHT,1,0,0.0,5.696605,306.573456,0
0,EHand::RIGHT,1,1,2393.569824,4.877492,0.388228,0
0,EHand::RIGHT,1,0,0.0,4.294254,308.259827,0
0,EHand::RIGHT,1,1,1685.320557,9.713124,91.836426,0
0,EHand::RIGHT,1,0,0.0,5.038555,10.297533,0
0,EHand::RIGHT,1,1,1950.536255,5.824986,240.166992,0
0,EHand::RIGHT,1,0,0.0,7.55092,90.164436,0
0,EHand::RIGHT,1,0,0.0,9.267673,99.673882,0
0,EHand::RIGHT,1,1,1741.762939,4.33681,106.029442,0
0,EHand::RIGHT,1,0,0.0,4.516025,87.486931,0
0,EHand::RIGHT,1,0,0.0,4.157314,256.481445,0
0,EHand::RIGHT,1,0,0.0,5.673288,92.657639,0
0,EHand::RIGHT,1,1,1416.643921,4.459143,103.004311,0
0,EHand::RIGHT,1,0,0.0,8.379795,114.064728,0
0,EHand::RIGHT,1,1,1480.760498,4.819067,176.852707,0
0,EHand::RIGHT,1,0,0.0,4.334029,296.073578,0
0,EHand::RIGHT,1,0,0.0,7.108418,117.128853,0
0,EHand::RIGHT,1,0,0.0,11.070886,86.743271,0
0,EHand::RIGHT,1,1,873.382324,10.55841,99.763489,0
0,EHand::RIGHT,1,1,2036.624878,5.042132,18.611153,0
0,EHand::RIGHT,1,0,0.0,5.760819,155.470367,0
0,EHand::RIGHT,1,1,2238.695068,9.036815,8.200372,0
0,EHand::RIGHT,1,0,0.0,7.785347,98.757233,0
0,EHand::RIGHT,1,0,0.0,4.919194,208.026108,0
0,EHand::RIGHT,1,0,0.0,7.414551,74.823997,0
0,EHand::RIGHT,1,0,0.0,5.9207,179.207855,0
0,EHand::RIGHT,1,1,1969.636841,7.903246,125.542625,1
0,EHand::RIGHT,1,0,0.0,5.621683,305.929901,0
0,EHand::RIGHT,1,0,0.0,3.934259,196.483215,0
0,EHand::RIGHT,1,0,0.0,5.837241,2.963531,0
0,EHand::RIGHT,1,0,0.0,10.174904,134.689117,0
0,EHand::RIGHT,1,1,1453.215454,9.419689,100.159485,1
0,EHand::RIGHT,1,0,0.0,6.57603,40.421608,0
0,EHand::RIGHT,1,1,1807.901978,8.504641,101.420334,0
0,EHand::RIGHT,1,1,2209.737305,5.968535,95.420509,0
0,EHand::RIGHT,1,0,0.0,3.857032,0.174637,0
0,EHand::RIGHT,1,1,2325.726807,5.808861,111.428276,0
0,EHand::RIGHT,1,0,0.0,6.800797,68.470024,0
0,EHand::RIGHT,1,0,0.0,7.824902,77.151794,0
0,EHand::RIGHT,1,0,0.0,4.337095,306.471283,0
0,EHand::RIGHT,1,0,0.0,5.641248,211.491302,0
0,EHand::RIGHT,1,1,1874.321533,8.172413,33.918732,0
0,EHand::RIGHT,1,0,0.0,4.910688,149.827301,0
0,EHand::RIGHT,1,0,0.0,4.207047,18.737078,0
0,EHand::RIGHT,1,0,0.0,9.820663,112.773888,0
0,EHand::RIGHT,1,0,0.0,4.210922,253.313156,0
0,EHand::RIGHT,1,0,0.0,8.85462,31.379967,0
0,EHand::RIGHT,2,1,1610.464233,8.948173,84.422432,1
0,EHand::RIGHT,2,1,1236.973755,6.816198,6.803541,0
0,EHand::RIGHT,2,0,0.0,5.192936,6.087305,0
0,EHand::RIGHT,2,1,2354.786865,4.077484,32.210251,0
0,EHand::RIGHT,2,0,0.0,3.153402,66.232765,0
0,EHand::RIGHT,2,0,0.0,7.420382,123.180428,0
0,EHand::RIGHT,2,1,586.928406,6.534446,46.583225,0
0,EHand::RIGHT,2,0,0.0,5.996371,42.741177,0
0,EHand::RIGHT,2,0,0.0,6.021232,12.128551,0
0,EHand::RIGHT,2,1,2190.447754,5.797612,287.885193,0
0,EHand::RIGHT,2,0,0.0,4.054687,38.059208,0
0,EHand::RIGHT,2,0,0.0,7.988489,94.038864,0
0,EHand::RIGHT,2,1,2432.392334,3.947015,24.441107,0
0,EHand::RIGHT,2,0,0.0,8.368913,60.047035,0
0,EHand::RIGHT,2,0,0.0,9.136884,55.67033,0
0,EHand::RIGHT,2,0,0.0,8.115141,117.407501,0
0,EHand::RIGHT,2,1,1444.055542,6.387419,43.331757,0
0,EHand::RIGHT,2,0,0.0,4.283185,108.54364,0
0,EHand::RIGHT,2,0,0.0,5.651639,289.881836,0
0,EHand::RIGHT,2,0,0.0,6.353592,55.582565,0
0,EHand::RIGHT,2,0,0.0,8.231832,75.541519,0
0,EHand::RIGHT,2,1,581.594482,8.073652,129.089172,0
0,EHand::RIGHT,2,1,1158.298218,6.119459,73.268265,0
0,EHand::RIGHT,2,0,0.0,4.557383,56.071224,0
0,EHand::RIGHT,2,1,1638.478394,8.115197,87.76226,0
0,EHand::RIGHT,2,1,2529.608643,3.01382,40.372581,0
0,EHand::RIGHT,2,0,0.0,4.369448,83.333969,0
0,EHand::RIGHT,2,0,0.0,4.641409,56.870804,0
0,EHand::RIGHT,2,0,0.0,5.164252,66.712799,0
0,EHand::RIGHT,2,1,1281.32666,9.797997,54.424953,0
0,EHand::RIGHT,2,1,1685.320557,7.561476,222.975494,0
0,EHand::RIGHT,2,0,0.0,6.011814,27.33646,0
0,EHand::RIGHT,2,0,0.0,6.690128,15.971854,0
0,EHand::RIGHT,2,0,0.0,9.625841,78.169373,0
0,EHand::RIGHT,2,1,1779.520508,9.128504,60.541546,0
0,EHand::RIGHT,2,0,0.0,3.067981,232.927231,0
0,EHand::RIGHT,2,0,0.0,9.41597,61.751144,0
0,EHand::RIGHT,2,0,0.0,5.752015,182.807968,0
0,EHand::RIGHT,2,1,730.124573,5.383988,183.267151,0
0,EHand::RIGHT,2,0,0.0,4.924356,99.609947,0
0,EHand::RIGHT,2,0,0.0,5.284859,34.610367,0
0,EHand::RIGHT,2,0,0.0,7.828409,74.261047,0
0,EHand::RIGHT,2,0,0.0,7.126636,26.896912,0
0,EHand::RIGHT,2,0,0.0,9.033636,74.707245,0
0,EHand::RIGHT,2,0,0.0,5.093339,274.767395,0
0,EHand::RIGHT,2,0,0.0,10.530918,245.28717,0
0,EHand::RIGHT,2,0,0.0,8.630063,120.048965,0
0,EHand::RIGHT,2,0,0.0,7.892887,131.775055,0
0,EHand::RIGHT,2,0,0.0,8.768703,41.029762,0
0,EHand::RIGHT,2,0,0.0,4.097801,246.312576,0
0,EHand::RIGHT,2,0,0.0,8.264474,131.933044,0
0,EHand::RIGHT,3,1,1921.919678,5.567968,5.720273,0
0,EHand::RIGHT,3,1,2451.817627,8.600964,102.46405,0
0,EHand::RIGHT,3,0,0.0,3.920351,42.685307,0
0,EHand::RIGHT,3,1,1344.086914,3.179415,312.080658,0
0,EHand::RIGHT,3,0,0.0,4.269943,49.593849,0
0,EHand::RIGHT,3,0,0.0,5.367423,48.422211,0
0,EHand::RIGHT,3,0,0.0,5.257226,5.464907,0
0,EHand::RIGHT,3,0,0.0,6.567192,126.020599,0
0,EHand::RIGHT,3,0,0.0,9.90797,106.659851,0
0,EHand::RIGHT,3,1,607.845459,7.716807,4.472291,0
0,EHand::RIGHT,3,1,2510.147949,9.446256,75.466209,0
0,EHand::RIGHT,3,1,1950.536255,4.420689,20.685684,0
0,EHand::RIGHT,3,1,1979.193848,5.698648,39.357025,1
0,EHand::RIGHT,3,0,0.0,3.632828,29.438992,0
0,EHand::RIGHT,3,1,2383.870361,8.455639,76.250694,0
0,EHand::RIGHT,3,1,1098.309204,5.304931,43.977966,0
0,EHand::RIGHT,3,0,0.0,4.493941,108.086472,0
0,EHand::RIGHT,3,1,2027.042725,8.017445,100.079498,0
0,EHand::RIGHT,3,0,0.0,4.094088,201.262222,0
0,EHand::RIGHT,3,0,0.0,5.30429,1.286138,0
0,EHand::RIGHT,3,1,1732.339233,7.247746,96.990204,1
0,EHand::RIGHT,3,0,0.0,8.154962,79.644058,0
0,EHand::RIGHT,3,0,0.0,3.163367,44.146225,0
0,EHand::RIGHT,3,0,0.0,9.089364,88.859917,0
0,EHand::RIGHT,3,1,1308.133911,5.504908,118.5952,0
0,EHand::RIGHT,3,0,0.0,4.392308,107.314629,0
0,EHand::RIGHT,3,1,1817.374023,5.557099,101.209953,0
0,EHand::RIGHT,3,0,0.0,3.137723,71.954552,0
0,EHand::RIGHT,3,0,0.0,8.61426,102.706207,0
0,EHand::RIGHT,3,1,1582.522827,5.120493,111.0905,0
0,EHand::RIGHT,3,1,1998.320801,5.169194,169.540741,0
